"formula","Temp","Treatment"
"C32H60O4","-10","0.4"
"C32H60O4","-10","0.2"
"C32H60O4","-10","2"
"C32H60O4","-6","0"
"C32H60O4","-6","0.4"
"C32H60O4","-6","0.2"
"C32H60O4","-6","2"
"C32H60O4","-2","0"
"C32H60O4","-2","0.4"
"C32H60O4","-2","0.2"
"C32H60O4","-2","2"
"C33H64O3","2","0"
"C33H64O3","2","0.4"
"C33H64O3","2","0.2"
"C33H64O3","2","2"
"C33H64O3","6","0"
"C33H64O3","6","0.2"
"C33H64O3","-10","0"
"C33H64O3","-10","0.4"
"C33H64O3","-10","0.2"
"C33H64O3","-10","2"
"C33H64O3","-6","0"
"C33H64O3","-6","0.4"
"C33H64O3","-6","0.2"
"C33H64O3","-2","0"
"C33H64O3","-2","0.4"
"C33H64O3","-2","0.2"
"C34H68O2","2","0"
"C34H68O2","2","0.4"
"C34H68O2","2","0.2"
"C34H68O2","2","2"
"C34H68O2","6","0"
"C34H68O2","-10","0.4"
"C34H68O2","-10","2"
"C34H68O2","-6","0"
"C34H68O2","-6","0.4"
"C34H68O2","-6","0.2"
"C34H68O2","-6","2"
"C34H68O2","-2","0.4"
"C34H68O2","-2","0.2"
"C32H63O3N1","2","2"
"C32H63O3N1","6","0"
"C32H63O3N1","6","0.2"
"C32H63O3N1","-10","0.4"
"C32H63O3N1","-6","2"
"C28H42O6","2","0"
"C28H42O6","2","0.4"
"C28H42O6","2","0.2"
"C28H42O6","2","2"
"C28H42O6","6","0"
"C28H42O6","-10","0"
"C28H42O6","-10","0.4"
"C28H42O6","-10","0.2"
"C28H42O6","-10","2"
"C28H42O6","-6","0"
"C28H42O6","-6","0.4"
"C28H42O6","-6","0.2"
"C28H42O6","-6","2"
"C28H42O6","-2","0"
"C28H42O6","-2","0.4"
"C28H42O6","-2","0.2"
"C28H42O6","-2","2"
"C29H46O3S1","6","0.2"
"C28H46O8","2","0"
"C28H46O8","2","2"
"C28H46O8","6","0.2"
"C28H46O8","-10","0"
"C28H46O8","-10","0.4"
"C28H46O8","-6","0.4"
"C29H50O7","2","0"
"C29H50O7","2","0.4"
"C29H50O7","2","0.2"
"C29H50O7","2","2"
"C29H50O7","6","0"
"C29H50O7","6","0.4"
"C29H50O7","6","0.2"
"C29H50O7","6","2"
"C29H50O7","-10","0"
"C29H50O7","-10","0.4"
"C29H50O7","-10","0.2"
"C29H50O7","-10","2"
"C29H50O7","-6","0"
"C29H50O7","-6","0.4"
"C29H50O7","-6","0.2"
"C29H50O7","-6","2"
"C29H50O7","-2","0"
"C29H50O7","-2","0.4"
"C29H50O7","-2","0.2"
"C29H50O7","-2","2"
"C31H54O3","2","0.4"
"C31H54O3","2","0.2"
"C31H54O3","-10","0.4"
"C31H54O3","-10","0.2"
"C31H54O3","-6","0.4"
"C31H54O3","-6","0.2"
"C31H54O3","-6","2"
"C31H54O3","-2","0"
"C31H54O3","-2","2"
"C30H54O6","2","0"
"C30H54O6","2","0.4"
"C30H54O6","2","0.2"
"C30H54O6","2","2"
"C30H54O6","6","0"
"C30H54O6","6","0.4"
"C30H54O6","6","0.2"
"C30H54O6","6","2"
"C30H54O6","-10","0"
"C30H54O6","-10","0.4"
"C30H54O6","-10","0.2"
"C30H54O6","-10","2"
"C30H54O6","-6","0"
"C30H54O6","-6","0.4"
"C30H54O6","-6","0.2"
"C30H54O6","-6","2"
"C30H54O6","-2","0"
"C30H54O6","-2","0.4"
"C30H54O6","-2","0.2"
"C30H54O6","-2","2"
"C31H58O5","2","0"
"C31H58O5","2","0.4"
"C31H58O5","2","0.2"
"C31H58O5","2","2"
"C31H58O5","6","0"
"C31H58O5","6","0.4"
"C31H58O5","6","0.2"
"C31H58O5","6","2"
"C31H58O5","-10","0"
"C31H58O5","-10","0.4"
"C31H58O5","-10","0.2"
"C31H58O5","-10","2"
"C31H58O5","-6","0"
"C31H58O5","-6","0.4"
"C31H58O5","-6","0.2"
"C31H58O5","-6","2"
"C31H58O5","-2","0"
"C31H58O5","-2","0.4"
"C31H58O5","-2","0.2"
"C31H58O5","-2","2"
"C32H62O4","2","0"
"C32H62O4","2","0.4"
"C32H62O4","2","0.2"
"C32H62O4","2","2"
"C32H62O4","6","0"
"C32H62O4","6","0.4"
"C32H62O4","6","0.2"
"C32H62O4","6","2"
"C32H62O4","-10","0"
"C32H62O4","-10","0.4"
"C32H62O4","-10","0.2"
"C32H62O4","-10","2"
"C32H62O4","-6","0"
"C32H62O4","-6","0.4"
"C32H62O4","-6","0.2"
"C32H62O4","-6","2"
"C32H62O4","-2","0"
"C32H62O4","-2","0.4"
"C32H62O4","-2","0.2"
"C32H62O4","-2","2"
"C33H66O3","2","0"
"C33H66O3","2","0.4"
"C33H66O3","2","0.2"
"C33H66O3","2","2"
"C33H66O3","6","0"
"C33H66O3","6","0.4"
"C33H66O3","6","0.2"
"C33H66O3","6","2"
"C33H66O3","-10","0"
"C33H66O3","-10","0.4"
"C33H66O3","-10","0.2"
"C33H66O3","-10","2"
"C33H66O3","-6","0"
"C33H66O3","-6","0.4"
"C33H66O3","-6","0.2"
"C33H66O3","-6","2"
"C33H66O3","-2","0"
"C33H66O3","-2","0.4"
"C33H66O3","-2","0.2"
"C33H66O3","-2","2"
"C31H61O4N1","2","0.4"
"C31H61O4N1","2","0.2"
"C31H61O4N1","2","2"
"C31H61O4N1","6","0"
"C31H61O4N1","6","0.2"
"C31H61O4N1","-10","0.4"
"C31H61O4N1","-10","0.2"
"C31H61O4N1","-6","0"
"C31H61O4N1","-6","0.4"
"C31H61O4N1","-6","0.2"
"C31H61O4N1","-6","2"
"C31H61O4N1","-2","0.4"
"C31H61O4N1","-2","0.2"
"C32H65O3N1","2","0"
"C32H65O3N1","2","0.2"
"C32H65O3N1","2","2"
"C32H65O3N1","6","0"
"C32H65O3N1","6","0.4"
"C32H65O3N1","-10","0.4"
"C32H65O3N1","-10","0.2"
"C32H65O3N1","-6","0"
"C32H65O3N1","-6","2"
"C32H65O3N1","-2","0.2"
"C25H20O12","2","0"
"C25H20O12","2","0.4"
"C25H20O12","2","0.2"
"C25H20O12","2","2"
"C25H20O12","6","0"
"C25H20O12","6","0.4"
"C25H20O12","6","0.2"
"C25H20O12","6","2"
"C25H20O12","-10","0"
"C25H20O12","-10","0.4"
"C25H20O12","-10","0.2"
"C25H20O12","-10","2"
"C25H20O12","-6","0"
"C25H20O12","-6","0.4"
"C25H20O12","-6","0.2"
"C25H20O12","-6","2"
"C25H20O12","-2","0"
"C25H20O12","-2","0.4"
"C25H20O12","-2","0.2"
"C25H20O12","-2","2"
"C30H40O7","2","0"
"C30H40O7","2","2"
"C30H40O7","-10","0.4"
"C30H40O7","-10","0.2"
"C30H40O7","-10","2"
"C30H40O7","-6","0"
"C30H40O7","-6","0.4"
"C30H40O7","-6","0.2"
"C30H40O7","-6","2"
"C30H40O7","-2","0"
"C31H44O6","2","2"
"C31H44O6","-10","0.2"
"C28H48O8","2","0"
"C28H48O8","2","0.4"
"C28H48O8","2","0.2"
"C28H48O8","2","2"
"C28H48O8","6","0"
"C28H48O8","6","0.4"
"C28H48O8","6","0.2"
"C28H48O8","6","2"
"C28H48O8","-10","0"
"C28H48O8","-10","0.4"
"C28H48O8","-10","0.2"
"C28H48O8","-10","2"
"C28H48O8","-6","0"
"C28H48O8","-6","0.4"
"C28H48O8","-6","0.2"
"C28H48O8","-6","2"
"C28H48O8","-2","0"
"C28H48O8","-2","0.4"
"C28H48O8","-2","0.2"
"C28H48O8","-2","2"
"C32H48O5","2","0"
"C32H48O5","2","0.4"
"C32H48O5","2","2"
"C32H48O5","6","0"
"C32H48O5","-10","2"
"C29H52O7","2","0"
"C29H52O7","2","0.4"
"C29H52O7","2","0.2"
"C29H52O7","2","2"
"C29H52O7","6","0"
"C29H52O7","6","0.4"
"C29H52O7","6","0.2"
"C29H52O7","6","2"
"C29H52O7","-10","0"
"C29H52O7","-10","0.4"
"C29H52O7","-10","0.2"
"C29H52O7","-10","2"
"C29H52O7","-6","0"
"C29H52O7","-6","0.4"
"C29H52O7","-6","0.2"
"C29H52O7","-6","2"
"C29H52O7","-2","0"
"C29H52O7","-2","0.4"
"C29H52O7","-2","0.2"
"C29H52O7","-2","2"
"C30H56O6","2","0"
"C30H56O6","2","0.4"
"C30H56O6","2","0.2"
"C30H56O6","2","2"
"C30H56O6","6","0"
"C30H56O6","6","0.4"
"C30H56O6","6","0.2"
"C30H56O6","6","2"
"C30H56O6","-10","0"
"C30H56O6","-10","0.4"
"C30H56O6","-10","0.2"
"C30H56O6","-10","2"
"C30H56O6","-6","0"
"C30H56O6","-6","0.4"
"C30H56O6","-6","0.2"
"C30H56O6","-6","2"
"C30H56O6","-2","0"
"C30H56O6","-2","0.4"
"C30H56O6","-2","0.2"
"C30H56O6","-2","2"
"C31H60O5","2","0"
"C31H60O5","2","0.4"
"C31H60O5","2","0.2"
"C31H60O5","2","2"
"C31H60O5","6","0"
"C31H60O5","6","0.4"
"C31H60O5","6","0.2"
"C31H60O5","6","2"
"C31H60O5","-10","0"
"C31H60O5","-10","0.4"
"C31H60O5","-10","0.2"
"C31H60O5","-10","2"
"C31H60O5","-6","0"
"C31H60O5","-6","0.4"
"C31H60O5","-6","0.2"
"C31H60O5","-6","2"
"C31H60O5","-2","0"
"C31H60O5","-2","0.4"
"C31H60O5","-2","0.2"
"C31H60O5","-2","2"
"C32H64O4","2","0"
"C32H64O4","2","0.4"
"C32H64O4","2","0.2"
"C32H64O4","2","2"
"C32H64O4","6","0"
"C32H64O4","6","0.4"
"C32H64O4","6","0.2"
"C32H64O4","6","2"
"C32H64O4","-10","0"
"C32H64O4","-10","0.4"
"C32H64O4","-10","0.2"
"C32H64O4","-10","2"
"C32H64O4","-6","0"
"C32H64O4","-6","0.4"
"C32H64O4","-6","0.2"
"C32H64O4","-6","2"
"C32H64O4","-2","0"
"C32H64O4","-2","0.4"
"C32H64O4","-2","0.2"
"C32H64O4","-2","2"
"C30H38O5","2","0.2"
"C30H38O5","2","2"
"C30H38O5","6","0.2"
"C30H38O5","-10","0.4"
"C30H38O5","-6","0"
"C30H38O5","-2","0"
"C30H38O5","-2","2"
"C30H42O7","2","0"
"C30H42O7","2","0.4"
"C30H42O7","2","0.2"
"C30H42O7","2","2"
"C30H42O7","6","0"
"C30H42O7","6","0.4"
"C30H42O7","6","0.2"
"C30H42O7","6","2"
"C30H42O7","-10","0"
"C30H42O7","-10","0.4"
"C30H42O7","-10","0.2"
"C30H42O7","-10","2"
"C30H42O7","-6","0"
"C30H42O7","-6","0.4"
"C30H42O7","-6","0.2"
"C30H42O7","-6","2"
"C30H42O7","-2","0"
"C30H42O7","-2","0.4"
"C30H42O7","-2","0.2"
"C30H42O7","-2","2"
"C31H46O6","2","0"
"C31H46O6","2","0.4"
"C31H46O6","2","0.2"
"C31H46O6","2","2"
"C31H46O6","6","0"
"C31H46O6","6","0.2"
"C31H46O6","-10","0"
"C31H46O6","-10","0.4"
"C31H46O6","-10","0.2"
"C31H46O6","-10","2"
"C31H46O6","-6","0"
"C31H46O6","-6","0.4"
"C31H46O6","-6","0.2"
"C31H46O6","-6","2"
"C31H46O6","-2","0"
"C31H46O6","-2","0.4"
"C31H46O6","-2","0.2"
"C28H50O8","2","0"
"C28H50O8","2","0.4"
"C28H50O8","2","0.2"
"C28H50O8","2","2"
"C28H50O8","6","0"
"C28H50O8","6","0.4"
"C28H50O8","6","0.2"
"C28H50O8","-10","0"
"C28H50O8","-10","0.4"
"C28H50O8","-10","0.2"
"C28H50O8","-10","2"
"C28H50O8","-6","0.4"
"C28H50O8","-6","0.2"
"C28H50O8","-6","2"
"C28H50O8","-2","0"
"C28H50O8","-2","0.4"
"C28H50O8","-2","0.2"
"C28H50O8","-2","2"
"C32H50O5","2","0"
"C32H50O5","2","0.4"
"C32H50O5","2","0.2"
"C32H50O5","2","2"
"C32H50O5","6","0"
"C32H50O5","6","0.4"
"C32H50O5","6","0.2"
"C32H50O5","-10","0.4"
"C32H50O5","-10","0.2"
"C32H50O5","-10","2"
"C32H50O5","-6","0"
"C32H50O5","-6","0.4"
"C32H50O5","-6","0.2"
"C32H50O5","-6","2"
"C32H50O5","-2","0"
"C32H50O5","-2","0.4"
"C32H50O5","-2","2"
"C29H55O5P1","2","0.4"
"C29H55O5P1","6","0"
"C29H55O5P1","6","0.4"
"C29H55O5P1","-10","0"
"C29H55O5P1","-6","0"
"C29H55O5P1","-6","0.2"
"C29H55O5P1","-6","2"
"C29H55O5P1","-2","0.4"
"C29H54O7","2","0"
"C29H54O7","2","0.2"
"C29H54O7","2","2"
"C29H54O7","-10","0.4"
"C29H54O7","-10","0.2"
"C29H54O7","-10","2"
"C29H54O7","-6","0"
"C29H54O7","-6","0.4"
"C29H54O7","-6","0.2"
"C29H54O7","-6","2"
"C29H54O7","-2","0"
"C33H54O4","2","0.4"
"C33H54O4","2","0.2"
"C33H54O4","2","2"
"C33H54O4","6","0.2"
"C33H54O4","-10","0.2"
"C33H54O4","-6","0"
"C33H54O4","-6","0.4"
"C33H54O4","-6","2"
"C30H58O6","2","0"
"C30H58O6","2","0.4"
"C30H58O6","2","0.2"
"C30H58O6","2","2"
"C30H58O6","6","0"
"C30H58O6","6","0.4"
"C30H58O6","6","0.2"
"C30H58O6","6","2"
"C30H58O6","-10","0"
"C30H58O6","-10","0.4"
"C30H58O6","-10","0.2"
"C30H58O6","-10","2"
"C30H58O6","-6","0"
"C30H58O6","-6","0.4"
"C30H58O6","-6","0.2"
"C30H58O6","-2","0"
"C30H58O6","-2","0.4"
"C30H58O6","-2","0.2"
"C30H58O6","-2","2"
"C30H58O6","-6","2"
"C34H58O3","2","0"
"C34H58O3","2","0.4"
"C34H58O3","2","2"
"C34H58O3","6","0"
"C34H58O3","6","0.2"
"C34H58O3","6","2"
"C34H58O3","-10","0"
"C34H58O3","-10","0.2"
"C34H58O3","-10","2"
"C34H58O3","-6","0"
"C34H58O3","-6","0.4"
"C34H58O3","-6","2"
"C34H58O3","-2","0"
"C34H58O3","-2","0.4"
"C34H58O3","-2","0.2"
"C34H58O3","-2","2"
"C34H58O3","2","0.2"
"C34H58O3","-10","0.4"
"C34H58O3","-6","0.2"
"C32H62O2","-2","0"
"C32H62O2","-2","2"
"C31H62O5","2","0"
"C31H62O5","2","0.4"
"C31H62O5","2","0.2"
"C31H62O5","2","2"
"C31H62O5","6","0"
"C31H62O5","6","0.4"
"C31H62O5","6","0.2"
"C31H62O5","6","2"
"C31H62O5","-10","0"
"C31H62O5","-10","0.4"
"C31H62O5","-10","0.2"
"C31H62O5","-10","2"
"C31H62O5","-6","0"
"C31H62O5","-6","0.4"
"C31H62O5","-6","0.2"
"C31H62O5","-6","2"
"C31H62O5","-2","0"
"C31H62O5","-2","0.4"
"C31H62O5","-2","0.2"
"C31H62O5","-2","2"
"C24H49O8N1","-10","0.2"
"C32H65O1N1","2","0.4"
"C32H65O1N1","2","0.2"
"C32H65O1N1","2","2"
"C32H65O1N1","-2","0.4"
"C32H65O1N1","-2","0.2"
"C32H65O1N1","-2","2"
"C29H40O8","2","2"
"C29H40O8","-6","0.4"
"C29H40O8","-6","0.2"
"C29H40O8","-6","2"
"C29H40O8","-2","0"
"C29H40O8","-2","0.4"
"C30H44O7","2","0"
"C30H44O7","2","0.4"
"C30H44O7","2","0.2"
"C30H44O7","2","2"
"C30H44O7","6","0"
"C30H44O7","6","0.4"
"C30H44O7","6","0.2"
"C30H44O7","6","2"
"C30H44O7","-10","0"
"C30H44O7","-10","0.4"
"C30H44O7","-10","0.2"
"C30H44O7","-10","2"
"C30H44O7","-6","0"
"C30H44O7","-6","0.4"
"C30H44O7","-6","0.2"
"C30H44O7","-6","2"
"C30H44O7","-2","0"
"C30H44O7","-2","0.4"
"C30H44O7","-2","0.2"
"C30H44O7","-2","2"
"C35H44O1","-10","0.4"
"C35H44O1","-6","0.2"
"C31H48O6","2","0"
"C31H48O6","2","0.4"
"C31H48O6","2","0.2"
"C31H48O6","2","2"
"C31H48O6","6","0"
"C31H48O6","6","0.4"
"C31H48O6","6","0.2"
"C31H48O6","6","2"
"C31H48O6","-10","0"
"C31H48O6","-10","0.4"
"C31H48O6","-10","0.2"
"C31H48O6","-10","2"
"C31H48O6","-6","0"
"C31H48O6","-6","0.4"
"C31H48O6","-6","0.2"
"C31H48O6","-6","2"
"C31H48O6","-2","0"
"C31H48O6","-2","0.4"
"C31H48O6","-2","0.2"
"C31H48O6","-2","2"
"C28H52O8","2","0"
"C28H52O8","2","0.4"
"C28H52O8","2","0.2"
"C28H52O8","2","2"
"C28H52O8","6","0"
"C28H52O8","6","0.4"
"C28H52O8","6","0.2"
"C28H52O8","6","2"
"C28H52O8","-10","0"
"C28H52O8","-10","0.4"
"C28H52O8","-10","0.2"
"C28H52O8","-10","2"
"C28H52O8","-6","0"
"C28H52O8","-6","0.4"
"C28H52O8","-6","0.2"
"C28H52O8","-6","2"
"C28H52O8","-2","0"
"C28H52O8","-2","0.4"
"C28H52O8","-2","0.2"
"C28H52O8","-2","2"
"C32H52O5","2","0"
"C32H52O5","2","0.4"
"C32H52O5","2","0.2"
"C32H52O5","2","2"
"C32H52O5","6","0"
"C32H52O5","6","0.4"
"C32H52O5","6","0.2"
"C32H52O5","6","2"
"C32H52O5","-10","0"
"C32H52O5","-10","0.4"
"C32H52O5","-10","0.2"
"C32H52O5","-10","2"
"C32H52O5","-6","0"
"C32H52O5","-6","0.4"
"C32H52O5","-6","0.2"
"C32H52O5","-6","2"
"C32H52O5","-2","0"
"C32H52O5","-2","0.4"
"C32H52O5","-2","0.2"
"C32H52O5","-2","2"
"C29H56O7","2","0"
"C29H56O7","2","0.4"
"C29H56O7","2","0.2"
"C29H56O7","2","2"
"C29H56O7","6","0"
"C29H56O7","6","0.4"
"C29H56O7","6","0.2"
"C29H56O7","6","2"
"C29H56O7","-10","0"
"C29H56O7","-10","0.4"
"C29H56O7","-10","0.2"
"C29H56O7","-10","2"
"C29H56O7","-6","0"
"C29H56O7","-6","0.4"
"C29H56O7","-6","0.2"
"C29H56O7","-6","2"
"C29H56O7","-2","0"
"C29H56O7","-2","0.4"
"C29H56O7","-2","0.2"
"C29H56O7","-2","2"
"C33H56O4","2","0"
"C33H56O4","2","0.4"
"C33H56O4","2","0.2"
"C33H56O4","2","2"
"C33H56O4","6","0"
"C33H56O4","6","0.4"
"C33H56O4","6","0.2"
"C33H56O4","6","2"
"C33H56O4","-10","0"
"C33H56O4","-10","0.4"
"C33H56O4","-10","0.2"
"C33H56O4","-10","2"
"C33H56O4","-6","0"
"C33H56O4","-6","0.4"
"C33H56O4","-6","0.2"
"C33H56O4","-6","2"
"C33H56O4","-2","0"
"C33H56O4","-2","0.4"
"C33H56O4","-2","0.2"
"C33H56O4","-2","2"
"C30H60O6","2","0"
"C30H60O6","2","0.4"
"C30H60O6","2","0.2"
"C30H60O6","2","2"
"C30H60O6","6","0"
"C30H60O6","6","0.4"
"C30H60O6","6","0.2"
"C30H60O6","6","2"
"C30H60O6","-10","0"
"C30H60O6","-10","0.4"
"C30H60O6","-10","0.2"
"C30H60O6","-10","2"
"C30H60O6","-6","0"
"C30H60O6","-6","0.4"
"C30H60O6","-6","0.2"
"C30H60O6","-6","2"
"C30H60O6","-2","0"
"C30H60O6","-2","0.4"
"C30H60O6","-2","0.2"
"C30H60O6","-2","2"
"C31H64O5","2","2"
"C31H64O5","-6","0.4"
"C30H59O3N1","-10","0.2"
"C30H59O3N1","-10","2"
"C30H59O3N1","-6","0"
"C30H59O3N1","-6","2"
"C30H59O3N1","-2","0"
"C30H59O3N1","-2","0.4"
"C29H42O8","2","0"
"C29H42O8","2","0.4"
"C29H42O8","2","0.2"
"C29H42O8","2","2"
"C29H42O8","6","0.2"
"C29H42O8","-10","0.4"
"C29H42O8","-10","0.2"
"C29H42O8","-10","2"
"C29H42O8","-6","0.4"
"C29H42O8","-6","2"
"C29H42O8","-2","0"
"C29H42O8","-2","0.4"
"C29H42O8","-2","0.2"
"C30H46O7","2","0"
"C30H46O7","2","0.4"
"C30H46O7","2","0.2"
"C30H46O7","2","2"
"C30H46O7","6","0"
"C30H46O7","6","0.4"
"C30H46O7","6","0.2"
"C30H46O7","6","2"
"C30H46O7","-10","0"
"C30H46O7","-10","0.4"
"C30H46O7","-10","0.2"
"C30H46O7","-10","2"
"C30H46O7","-6","0"
"C30H46O7","-6","0.4"
"C30H46O7","-6","0.2"
"C30H46O7","-6","2"
"C30H46O7","-2","0"
"C30H46O7","-2","0.4"
"C30H46O7","-2","0.2"
"C30H46O7","-2","2"
"C31H50O6","2","0"
"C31H50O6","2","0.4"
"C31H50O6","2","0.2"
"C31H50O6","2","2"
"C31H50O6","6","0"
"C31H50O6","6","0.4"
"C31H50O6","6","0.2"
"C31H50O6","6","2"
"C31H50O6","-10","0"
"C31H50O6","-10","0.4"
"C31H50O6","-10","0.2"
"C31H50O6","-10","2"
"C31H50O6","-6","0"
"C31H50O6","-6","0.4"
"C31H50O6","-6","0.2"
"C31H50O6","-6","2"
"C31H50O6","-2","0"
"C31H50O6","-2","0.4"
"C31H50O6","-2","0.2"
"C31H50O6","-2","2"
"C28H54O8","2","0"
"C28H54O8","2","0.4"
"C28H54O8","2","0.2"
"C28H54O8","2","2"
"C28H54O8","6","0"
"C28H54O8","6","0.4"
"C28H54O8","6","0.2"
"C28H54O8","6","2"
"C28H54O8","-10","0"
"C28H54O8","-10","0.4"
"C28H54O8","-10","0.2"
"C28H54O8","-10","2"
"C28H54O8","-6","0"
"C28H54O8","-6","0.4"
"C28H54O8","-6","0.2"
"C28H54O8","-6","2"
"C28H54O8","-2","0"
"C28H54O8","-2","0.4"
"C28H54O8","-2","0.2"
"C28H54O8","-2","2"
"C32H54O5","2","0"
"C32H54O5","2","0.4"
"C32H54O5","2","0.2"
"C32H54O5","2","2"
"C32H54O5","6","0"
"C32H54O5","6","0.4"
"C32H54O5","6","0.2"
"C32H54O5","6","2"
"C32H54O5","-10","0"
"C32H54O5","-10","0.4"
"C32H54O5","-10","0.2"
"C32H54O5","-10","2"
"C32H54O5","-6","0"
"C32H54O5","-6","0.4"
"C32H54O5","-6","0.2"
"C32H54O5","-6","2"
"C32H54O5","-2","0"
"C32H54O5","-2","0.4"
"C32H54O5","-2","0.2"
"C32H54O5","-2","2"
"C29H58O7","2","0"
"C29H58O7","2","0.4"
"C29H58O7","2","0.2"
"C29H58O7","2","2"
"C29H58O7","6","0"
"C29H58O7","6","0.2"
"C29H58O7","6","2"
"C29H58O7","-10","0"
"C29H58O7","-10","0.4"
"C29H58O7","-10","2"
"C29H58O7","-6","0"
"C29H58O7","-6","0.4"
"C29H58O7","-6","0.2"
"C29H58O7","-6","2"
"C29H58O7","-2","0"
"C29H58O7","-2","0.2"
"C33H58O4","2","0"
"C33H58O4","2","0.4"
"C33H58O4","2","2"
"C33H58O4","6","0"
"C33H58O4","6","0.4"
"C33H58O4","-10","0"
"C33H58O4","-10","0.4"
"C33H58O4","-10","0.2"
"C33H58O4","-10","2"
"C33H58O4","-6","0.4"
"C33H58O4","-6","0.2"
"C33H58O4","-6","2"
"C33H58O4","-2","0"
"C30H62O4S1","2","0"
"C30H62O4S1","2","0.4"
"C30H62O4S1","2","0.2"
"C30H62O4S1","2","2"
"C30H62O4S1","6","0.4"
"C30H62O4S1","6","0.2"
"C30H62O4S1","6","2"
"C30H62O4S1","-10","0.4"
"C30H62O4S1","-10","0.2"
"C30H62O4S1","-10","2"
"C30H62O4S1","-6","0"
"C30H62O4S1","-6","0.4"
"C30H62O4S1","-6","0.2"
"C30H62O4S1","-6","2"
"C30H62O4S1","-2","0"
"C30H62O4S1","-2","2"
"C34H62O3","2","0"
"C34H62O3","2","2"
"C34H62O3","6","0"
"C34H62O3","-10","0.4"
"C34H62O3","-6","0.4"
"C34H62O3","-6","2"
"C32H66O2","6","0"
"C30H49O6N1","2","0"
"C30H49O6N1","2","0.4"
"C30H49O6N1","2","0.2"
"C30H49O6N1","2","2"
"C30H49O6N1","6","0.4"
"C30H49O6N1","6","0.2"
"C30H49O6N1","-10","2"
"C30H49O6N1","-6","2"
"C29H57O4N1","6","2"
"C29H57O4N1","-10","0"
"C30H61O3N1","2","0"
"C30H61O3N1","2","0.4"
"C30H61O3N1","2","0.2"
"C30H61O3N1","2","2"
"C30H61O3N1","6","0"
"C30H61O3N1","-10","0.4"
"C30H61O3N1","-10","0.2"
"C30H61O3N1","-10","2"
"C30H61O3N1","-6","0"
"C30H61O3N1","-6","0.4"
"C30H61O3N1","-6","0.2"
"C30H61O3N1","-6","2"
"C30H61O3N1","-2","0"
"C30H61O3N1","-2","0.4"
"C30H61O3N1","-2","0.2"
"C30H61O3N1","-2","2"
"C29H44O8","2","0"
"C29H44O8","2","0.4"
"C29H44O8","2","0.2"
"C29H44O8","2","2"
"C29H44O8","-10","2"
"C29H44O8","-6","0.4"
"C29H44O8","-6","2"
"C29H44O8","-2","0"
"C29H44O8","-2","0.4"
"C29H44O8","-2","0.2"
"C30H48O7","2","0"
"C30H48O7","2","0.4"
"C30H48O7","2","0.2"
"C30H48O7","2","2"
"C30H48O7","6","0"
"C30H48O7","6","0.4"
"C30H48O7","6","0.2"
"C30H48O7","6","2"
"C30H48O7","-10","0"
"C30H48O7","-10","0.4"
"C30H48O7","-10","0.2"
"C30H48O7","-10","2"
"C30H48O7","-6","0"
"C30H48O7","-6","0.4"
"C30H48O7","-6","0.2"
"C30H48O7","-6","2"
"C30H48O7","-2","0"
"C30H48O7","-2","0.4"
"C30H48O7","-2","0.2"
"C30H48O7","-2","2"
"C31H52O6","2","0"
"C31H52O6","2","0.4"
"C31H52O6","2","0.2"
"C31H52O6","2","2"
"C31H52O6","6","0"
"C31H52O6","6","0.4"
"C31H52O6","6","0.2"
"C31H52O6","6","2"
"C31H52O6","-10","0"
"C31H52O6","-10","0.4"
"C31H52O6","-10","0.2"
"C31H52O6","-10","2"
"C31H52O6","-6","0"
"C31H52O6","-6","0.4"
"C31H52O6","-6","0.2"
"C31H52O6","-6","2"
"C31H52O6","-2","0"
"C31H52O6","-2","0.4"
"C31H52O6","-2","0.2"
"C31H52O6","-2","2"
"C28H56O6S1","2","0"
"C28H56O6S1","2","0.4"
"C28H56O6S1","2","0.2"
"C28H56O6S1","2","2"
"C28H56O6S1","6","0"
"C28H56O6S1","6","0.4"
"C28H56O6S1","6","0.2"
"C28H56O6S1","6","2"
"C28H56O6S1","-10","0"
"C28H56O6S1","-10","0.4"
"C28H56O6S1","-10","0.2"
"C28H56O6S1","-10","2"
"C28H56O6S1","-6","0"
"C28H56O6S1","-6","0.4"
"C28H56O6S1","-6","0.2"
"C28H56O6S1","-6","2"
"C28H56O6S1","-2","0.4"
"C28H56O6S1","-2","0.2"
"C28H56O6S1","-2","2"
"C32H56O5","2","0"
"C32H56O5","2","0.4"
"C32H56O5","2","0.2"
"C32H56O5","2","2"
"C32H56O5","6","0"
"C32H56O5","6","0.2"
"C32H56O5","-10","0"
"C32H56O5","-10","0.4"
"C32H56O5","-10","0.2"
"C32H56O5","-10","2"
"C32H56O5","-6","0"
"C32H56O5","-6","0.4"
"C32H56O5","-6","0.2"
"C32H56O5","-6","2"
"C32H56O5","-2","0"
"C32H56O5","-2","0.4"
"C32H56O5","-2","0.2"
"C32H56O5","-2","2"
"C29H60O5S1","2","0"
"C29H60O5S1","2","0.4"
"C29H60O5S1","2","0.2"
"C29H60O5S1","2","2"
"C29H60O5S1","6","0"
"C29H60O5S1","6","0.4"
"C29H60O5S1","6","0.2"
"C29H60O5S1","6","2"
"C29H60O5S1","-10","0"
"C29H60O5S1","-10","0.4"
"C29H60O5S1","-10","0.2"
"C29H60O5S1","-10","2"
"C29H60O5S1","-6","0"
