Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates
153.654619,0,0,0,0,0,0,0,0,,,154.6618954,0,0
153.7986809,0,0,0,0,0,0,0,0,,,154.8059574,0,0
153.9869747,0,0,0,0,0,0,0,0,,,154.9942512,0,0
153.9913749,0,0,0,0,0,0,0,0,,,154.9986514,0,0
154.6768747,0,0,0,0,0,0,0,0,,,155.6841512,0,0
154.933104,0,0,0,0,0,0,0,0,,,155.9403805,0,0
154.9473711,0,0,0,0,0,0,0,0,,,155.9546475,0,0
155.025775,0,0,0,0,0,0,0,0,,,156.0330515,0,0
155.0713668,8,12,3,0,0,0,0,0,CHO,[M-H]-,156.0786433,0.006324494,1
155.1077562,9,16,2,0,0,0,0,0,CHO,[M-H]-,156.1150327,-0.018556091,1
155.112247,0,0,0,0,0,0,0,0,,,156.1195235,0,0
155.3746875,0,0,0,0,0,0,0,0,,,156.381964,0,0
155.3748985,0,0,0,0,0,0,0,0,,,156.382175,0,0
155.5843459,0,0,0,0,0,0,0,0,,,156.5916224,0,0
155.7649658,0,0,0,0,0,0,0,0,,,156.7722423,0,0
155.8040649,0,0,0,0,0,0,0,0,,,156.8113414,0,0
156.0646366,0,0,0,0,0,0,0,0,,,157.0719131,0,0
156.2086647,0,0,0,0,0,0,0,0,,,157.2159412,0,0
156.4446343,0,0,0,0,0,0,0,0,,,157.4519108,0,0
156.8028203,0,0,0,0,0,0,0,0,,,157.8100968,0,0
156.8422424,0,0,0,0,0,0,0,0,,,157.8495188,0,0
156.8632153,0,0,0,0,0,0,0,0,,,157.8704918,0,0
157.0506301,7,10,4,0,0,0,0,0,CHO,[M-H]-,158.0579065,0.014388926,1
157.0870175,8,14,3,0,0,0,0,0,CHO,[M-H]-,158.0942939,0.002469088,1
157.1165082,0,0,0,0,0,0,0,0,,,158.1237846,0,0
157.1229294,0,0,0,0,0,0,0,0,,,158.1302059,0,0
157.1231708,0,0,0,0,0,0,0,0,,,158.1304473,0,0
157.1234052,9,18,2,0,0,0,0,0,CHO,[M-H]-,158.1306817,-0.011974809,1
157.1234173,9,18,2,0,0,0,0,0,CHO,[M-H]-,158.1306938,-0.088363125,1
157.1236611,0,0,0,0,0,0,0,0,,,158.1309376,0,0
157.1236778,0,0,0,0,0,0,0,0,,,158.1309543,0,0
157.2252098,0,0,0,0,0,0,0,0,,,158.2324863,0,0
157.4509739,0,0,0,0,0,0,0,0,,,158.4582503,0,0
157.5325428,0,0,0,0,0,0,0,0,,,158.5398193,0,0
157.594049,0,0,0,0,0,0,0,0,,,158.6013255,0,0
157.5942779,0,0,0,0,0,0,0,0,,,158.6015544,0,0
157.7609371,0,0,0,0,0,0,0,0,,,158.7682135,0,0
157.7611577,0,0,0,0,0,0,0,0,,,158.7684341,0,0
157.7762549,0,0,0,0,0,0,0,0,,,158.7835313,0,0
157.7884109,0,0,0,0,0,0,0,0,,,158.7956873,0,0
158.0954555,0,0,0,0,0,0,0,0,,,159.102732,0,0
158.0956327,0,0,0,0,0,0,0,0,,,159.1029092,0,0
158.1206658,0,0,0,0,0,0,0,0,,,159.1279422,0,0
158.1267586,8,18,2,0,1,0,0,0,CHO,[M-H]-,159.134035,-0.002425523,0
158.1268209,8,18,2,0,1,0,0,0,CHO,[M-H]-,159.1340974,-0.394254995,0
158.1270078,0,0,0,0,0,0,0,0,,,159.1342842,0,0
158.2690054,0,0,0,0,0,0,0,0,,,159.2762819,0,0
158.2796407,0,0,0,0,0,0,0,0,,,159.2869172,0,0
158.4303033,0,0,0,0,0,0,0,0,,,159.4375798,0,0
158.4360557,0,0,0,0,0,0,0,0,,,159.4433322,0,0
158.448171,0,0,0,0,0,0,0,0,,,159.4554475,0,0
158.4646454,0,0,0,0,0,0,0,0,,,159.4719219,0,0
158.9345723,0,0,0,0,0,0,0,0,,,159.9418488,0,0
159.0516428,0,0,0,0,0,0,0,0,,,160.0589193,0,0
159.0662607,7,12,4,0,0,0,0,0,CHO,[M-H]-,160.0735372,0.135445974,1
159.0662846,7,12,4,0,0,0,0,0,CHO,[M-H]-,160.0735611,-0.013860361,1
159.066506,0,0,0,0,0,0,0,0,,,160.0737825,0,0
159.102664,8,16,3,0,0,0,0,0,CHO,[M-H]-,160.1099405,0.02434237,1
159.1211708,0,0,0,0,0,0,0,0,,,160.1284473,0,0
159.1240161,0,0,0,0,0,0,0,0,,,160.1312926,0,0
159.1241689,0,0,0,0,0,0,0,0,,,160.1314454,0,0
159.4588154,0,0,0,0,0,0,0,0,,,160.4660919,0,0
159.7720314,0,0,0,0,0,0,0,0,,,160.7793079,0,0
159.7798123,0,0,0,0,0,0,0,0,,,160.7870888,0,0
159.7900096,0,0,0,0,0,0,0,0,,,160.7972861,0,0
159.7933028,0,0,0,0,0,0,0,0,,,160.8005793,0,0
159.8081968,0,0,0,0,0,0,0,0,,,160.8154733,0,0
160.0663061,0,0,0,0,0,0,0,0,,,161.0735825,0,0
160.1245375,0,0,0,0,0,0,0,0,,,161.131814,0,0
160.3718819,0,0,0,0,0,0,0,0,,,161.3791583,0,0
160.3883472,0,0,0,0,0,0,0,0,,,161.3956236,0,0
160.4759448,0,0,0,0,0,0,0,0,,,161.4832213,0,0
160.8104112,0,0,0,0,0,0,0,0,,,161.8176876,0,0
161.0244161,9,6,3,0,0,0,0,0,CHO,[M-H]-,162.0316926,0.008951594,1
161.0626562,0,0,0,0,0,0,0,0,,,162.0699327,0,0
161.0626794,0,0,0,0,0,0,0,0,,,162.0699559,0,0
161.0819265,7,14,4,0,0,0,0,0,CHO,[M-H]-,162.0892029,0.036968568,1
161.1478441,0,0,0,0,0,0,0,0,,,162.1551205,0,0
161.3657619,0,0,0,0,0,0,0,0,,,162.3730384,0,0
161.7763032,0,0,0,0,0,0,0,0,,,162.7835797,0,0
162.1107247,0,0,0,0,0,0,0,0,,,163.1180012,0,0
162.1150982,0,0,0,0,0,0,0,0,,,163.1223747,0,0
162.448187,0,0,0,0,0,0,0,0,,,163.4554635,0,0
162.4552076,0,0,0,0,0,0,0,0,,,163.4624841,0,0
162.4673624,0,0,0,0,0,0,0,0,,,163.4746389,0,0
162.4768013,0,0,0,0,0,0,0,0,,,163.4840778,0,0
162.5921626,0,0,0,0,0,0,0,0,,,163.599439,0,0
162.7826463,0,0,0,0,0,0,0,0,,,163.7899228,0,0
162.8018335,0,0,0,0,0,0,0,0,,,163.80911,0,0
163.004422,0,0,0,0,0,0,0,0,,,164.0116984,0,0
163.0400754,9,8,3,0,0,0,0,0,CHO,[M-H]-,164.0473519,-0.047472572,1
163.0616124,0,0,0,0,0,0,0,0,,,164.0688889,0,0
163.0764506,10,12,2,0,0,0,0,0,CHO,[M-H]-,164.0837271,0.015409924,1
163.0930631,0,0,0,0,0,0,0,0,,,164.1003396,0,0
163.1052584,0,0,0,0,0,0,0,0,,,164.1125349,0,0
163.1128366,11,16,1,0,0,0,0,0,CHO,[M-H]-,164.1201131,0.012684504,1
163.1244449,0,0,0,0,0,0,0,0,,,164.1317214,0,0
163.1443544,0,0,0,0,0,0,0,0,,,164.1516309,0,0
163.7771349,0,0,0,0,0,0,0,0,,,164.7844114,0,0
163.796313,0,0,0,0,0,0,0,0,,,164.8035895,0,0
164.1115965,0,0,0,0,0,0,0,0,,,165.118873,0,0
164.4428319,0,0,0,0,0,0,0,0,,,165.4501083,0,0
164.456036,0,0,0,0,0,0,0,0,,,165.4633124,0,0
164.576302,0,0,0,0,0,0,0,0,,,165.5835784,0,0
164.7527893,0,0,0,0,0,0,0,0,,,165.7600657,0,0
164.7905242,0,0,0,0,0,0,0,0,,,165.7978006,0,0
165.0193097,8,6,4,0,0,0,0,0,CHO,[M-H]-,166.0265862,0.135606499,1
165.0193345,8,6,4,0,0,0,0,0,CHO,[M-H]-,166.026611,-0.013767125,1
165.0227026,5,10,4,0,0,1,0,0,CHOS,[M-H]-,166.0299791,0.002611697,1
165.0322338,0,0,0,0,0,0,0,0,,,166.0395103,0,1
165.0384199,0,0,0,0,0,0,0,0,,,166.0456964,0,0
165.0408729,0,0,0,0,0,0,0,0,,,166.0481494,0,0
165.0437913,0,0,0,0,0,0,0,0,,,166.0510678,0,0
165.0921038,10,14,2,0,0,0,0,0,CHO,[M-H]-,166.0993802,-0.003309383,1
165.1087991,0,0,0,0,0,0,0,0,,,166.1160755,0,0
165.1210499,0,0,0,0,0,0,0,0,,,166.1283263,0,0
165.1217639,0,0,0,0,0,0,0,0,,,166.1290403,0,0
165.1477613,0,0,0,0,0,0,0,0,,,166.1550377,0,0
165.3782545,0,0,0,0,0,0,0,0,,,166.385531,0,0
165.4823185,0,0,0,0,0,0,0,0,,,166.4895949,0,0
165.7884717,0,0,0,0,0,0,0,0,,,166.7957482,0,0
165.7928337,0,0,0,0,0,0,0,0,,,166.8001102,0,0
165.7955202,0,0,0,0,0,0,0,0,,,166.8027967,0,0
165.8076342,0,0,0,0,0,0,0,0,,,166.8149106,0,0
165.8129412,0,0,0,0,0,0,0,0,,,166.8202176,0,0
165.8197672,0,0,0,0,0,0,0,0,,,166.8270436,0,0
165.9860046,0,0,0,0,0,0,0,0,,,166.9932811,0,0
166.0225028,0,0,0,0,0,0,0,0,,,167.0297793,0,0
166.1272716,0,0,0,0,0,0,0,0,,,167.1345481,0,0
166.4161785,0,0,0,0,0,0,0,0,,,167.423455,0,0
166.6335875,0,0,0,0,0,0,0,0,,,167.6408639,0,0
166.7640904,0,0,0,0,0,0,0,0,,,167.7713669,0,0
166.7698044,0,0,0,0,0,0,0,0,,,167.7770809,0,0
166.9937179,0,0,0,0,0,0,0,0,,,168.0009943,0,1
167.0187864,0,0,0,0,0,0,0,0,,,168.0260629,0,0
167.0190161,0,0,0,0,0,0,0,0,,,168.0262926,0,0
167.0210653,0,0,0,0,0,0,0,0,,,168.0283418,0,1
167.034983,8,8,4,0,0,0,0,0,CHO,[M-H]-,168.0422595,-0.004544347,1
167.0475093,0,0,0,0,0,0,0,0,,,168.0547858,0,0
167.0476585,0,0,0,0,0,0,0,0,,,168.054935,0,0
167.0478678,5,13,4,0,0,0,1,0,CHOP,[M-H]-,168.0551443,0.006607567,1
167.048138,0,0,0,0,0,0,0,0,,,168.0554145,0,0
167.1078943,0,0,0,0,0,0,0,0,,,168.1151708,0,0
167.1201054,0,0,0,0,0,0,0,0,,,168.1273819,0,0
167.1322463,0,0,0,0,0,0,0,0,,,168.1395228,0,0
167.1366133,0,0,0,0,0,0,0,0,,,168.1438898,0,0
167.1392813,0,0,0,0,0,0,0,0,,,168.1465578,0,0
167.5870192,0,0,0,0,0,0,0,0,,,168.5942957,0,0
167.6787915,0,0,0,0,0,0,0,0,,,168.6860679,0,0
167.7798492,0,0,0,0,0,0,0,0,,,168.7871257,0,0
167.7914591,0,0,0,0,0,0,0,0,,,168.7987356,0,0
167.7931046,0,0,0,0,0,0,0,0,,,168.8003811,0,0
167.8040791,0,0,0,0,0,0,0,0,,,168.8113556,0,0
167.8084791,0,0,0,0,0,0,0,0,,,168.8157556,0,0
168.0184147,0,0,0,0,0,0,0,0,,,169.0256912,0,0
168.0302317,7,7,4,1,0,0,0,0,CHON,[M-H]-,169.0375081,-0.002447469,1
168.0512241,4,13,4,0,1,0,1,0,CHOP,[M-H]-,169.0585005,-0.001612846,0
168.1111047,0,0,0,0,0,0,0,0,,,169.1183812,0,0
168.1143205,0,0,0,0,0,0,0,0,,,169.121597,0,0
168.1307692,0,0,0,0,0,0,0,0,,,169.1380457,0,0
168.4369265,0,0,0,0,0,0,0,0,,,169.4442029,0,0
168.4650103,0,0,0,0,0,0,0,0,,,169.4722868,0,0
168.4679572,0,0,0,0,0,0,0,0,,,169.4752337,0,0
168.4681757,0,0,0,0,0,0,0,0,,,169.4754522,0,0
168.8026782,0,0,0,0,0,0,0,0,,,169.8099547,0,0
168.9484799,0,0,0,0,0,0,0,0,,,169.9557564,0,0
168.948749,0,0,0,0,0,0,0,0,,,169.9560255,0,0
168.949016,0,0,0,0,0,0,0,0,,,169.9562925,0,0
168.9630165,0,0,0,0,0,0,0,0,,,169.970293,0,0
169.009427,0,0,0,0,0,0,0,0,,,170.0167035,0,1
169.0506282,8,10,4,0,0,0,0,0,CHO,[M-H]-,170.0579046,0.024474887,1
169.0870161,9,14,3,0,0,0,0,0,CHO,[M-H]-,170.0942925,0.010456673,1
169.1088105,0,0,0,0,0,0,0,0,,,170.1160869,0,0
169.1209541,0,0,0,0,0,0,0,0,,,170.1282305,0,0
169.1231104,0,0,0,0,0,0,0,0,,,170.1303869,0,0
169.1234003,10,18,2,0,0,0,0,0,CHO,[M-H]-,170.1306767,0.018192444,1
169.1236388,0,0,0,0,0,0,0,0,,,170.1309152,0,0
169.1339116,0,0,0,0,0,0,0,0,,,170.141188,0,0
169.1344978,0,0,0,0,0,0,0,0,,,170.1417742,0,0
169.3565707,0,0,0,0,0,0,0,0,,,170.3638472,0,0
169.4307647,0,0,0,0,0,0,0,0,,,170.4380411,0,0
169.4432721,0,0,0,0,0,0,0,0,,,170.4505485,0,0
169.4683811,0,0,0,0,0,0,0,0,,,170.4756575,0,0
169.5999659,0,0,0,0,0,0,0,0,,,170.6072424,0,0
169.6000282,0,0,0,0,0,0,0,0,,,170.6073047,0,0
169.6484916,0,0,0,0,0,0,0,0,,,170.6557681,0,0
169.6634446,0,0,0,0,0,0,0,0,,,170.6707211,0,0
169.7605286,0,0,0,0,0,0,0,0,,,170.767805,0,0
169.7745019,0,0,0,0,0,0,0,0,,,170.7817783,0,0
169.7807031,0,0,0,0,0,0,0,0,,,170.7879795,0,0
169.8197774,0,0,0,0,0,0,0,0,,,170.8270538,0,0
169.8792501,0,0,0,0,0,0,0,0,,,170.8865266,0,0
169.952119,0,0,0,0,0,0,0,0,,,170.9593955,0,0
170.0458777,7,9,4,1,0,0,0,0,CHON,[M-H]-,171.0531542,0.021127377,1
170.0822545,8,13,3,1,0,0,0,0,CHON,[M-H]-,171.089531,0.072069906,1
170.1089575,0,0,0,0,0,0,0,0,,,171.116234,0,0
170.1186393,0,0,0,0,0,0,0,0,,,171.1259158,0,1
170.1267701,9,18,2,0,1,0,0,0,CHO,[M-H]-,171.1340465,-0.069310537,0
170.1312355,0,0,0,0,0,0,0,0,,,171.1385119,0,0
170.1434986,0,0,0,0,0,0,0,0,,,171.1507751,0,0
170.1542383,0,0,0,0,0,0,0,0,,,171.1615147,0,0
170.155043,0,0,0,0,0,0,0,0,,,171.1623194,0,1
170.4525994,0,0,0,0,0,0,0,0,,,171.4598759,0,0
170.4674075,0,0,0,0,0,0,0,0,,,171.474684,0,0
170.479545,0,0,0,0,0,0,0,0,,,171.4868214,0,0
170.4916602,0,0,0,0,0,0,0,0,,,171.4989366,0,0
170.7907963,0,0,0,0,0,0,0,0,,,171.7980728,0,0
170.826129,0,0,0,0,0,0,0,0,,,171.8334054,0,0
170.9707152,0,0,0,0,0,0,0,0,,,171.9779916,0,0
170.9968822,0,0,0,0,0,0,0,0,,,172.0041587,0,0
171.0299132,7,8,5,0,0,0,0,0,CHO,[M-H]-,172.0371897,-0.094891676,1
171.0659608,0,0,0,0,0,0,0,0,,,172.0732373,0,0
171.0661084,0,0,0,0,0,0,0,0,,,172.0733849,0,0
171.0662808,8,12,4,0,0,0,0,0,CHO,[M-H]-,172.0735573,0.009249733,1
171.0665371,0,0,0,0,0,0,0,0,,,172.0738136,0,0
171.1026671,9,16,3,0,0,0,0,0,CHO,[M-H]-,172.1099436,0.004695677,1
171.1210822,0,0,0,0,0,0,0,0,,,172.1283587,0,0
171.1244622,0,0,0,0,0,0,0,0,,,172.1317387,0,0
171.1388442,0,0,0,0,0,0,0,0,,,172.1461207,0,0
171.139053,10,20,2,0,0,0,0,0,CHO,[M-H]-,172.1463295,0.002467157,1
171.1393187,0,0,0,0,0,0,0,0,,,172.1465952,0,0
171.2577542,0,0,0,0,0,0,0,0,,,172.2650306,0,0
171.3399461,0,0,0,0,0,0,0,0,,,172.3472226,0,0
171.4327351,0,0,0,0,0,0,0,0,,,172.4400116,0,0
171.4503741,0,0,0,0,0,0,0,0,,,172.4576506,0,0
171.4859971,0,0,0,0,0,0,0,0,,,172.4932736,0,0
171.5347001,0,0,0,0,0,0,0,0,,,172.5419766,0,0
171.5374871,0,0,0,0,0,0,0,0,,,172.5447635,0,0
171.5411441,0,0,0,0,0,0,0,0,,,172.5484205,0,0
171.5412561,0,0,0,0,0,0,0,0,,,172.5485325,0,0
171.662902,0,0,0,0,0,0,0,0,,,172.6701785,0,0
171.808487,0,0,0,0,0,0,0,0,,,172.8157635,0,0
171.8111859,0,0,0,0,0,0,0,0,,,172.8184624,0,0
172.0428369,0,0,0,0,0,0,0,0,,,173.0501134,0,0
172.0696329,7,12,4,0,1,0,0,0,CHO,[M-H]-,173.0769094,0.02491488,0
172.0852124,0,0,0,0,0,0,0,0,,,173.0924889,0,0
172.0979064,0,0,0,0,0,0,0,0,,,173.1051828,0,1
172.1321669,0,0,0,0,0,0,0,0,,,173.1394434,0,0
172.1424065,9,20,2,0,1,0,0,0,CHO,[M-H]-,173.149683,0.010079915,0
172.1456472,0,0,0,0,0,0,0,0,,,173.1529237,0,0
172.1650069,0,0,0,0,0,0,0,0,,,173.1722834,0,0
172.1697789,0,0,0,0,0,0,0,0,,,173.1770554,0,0
172.2112659,0,0,0,0,0,0,0,0,,,173.2185424,0,0
172.2876879,0,0,0,0,0,0,0,0,,,173.2949643,0,0
172.3305719,0,0,0,0,0,0,0,0,,,173.3378483,0,0
172.3555219,0,0,0,0,0,0,0,0,,,173.3627983,0,0
172.3579349,0,0,0,0,0,0,0,0,,,173.3652113,0,0
172.3641845,0,0,0,0,0,0,0,0,,,173.371461,0,0
172.4517921,0,0,0,0,0,0,0,0,,,173.4590686,0,0
172.4588375,0,0,0,0,0,0,0,0,,,173.466114,0,0
172.4639127,0,0,0,0,0,0,0,0,,,173.4711892,0,0
172.4682598,0,0,0,0,0,0,0,0,,,173.4755363,0,0
172.9232847,0,0,0,0,0,0,0,0,,,173.9305612,0,0
172.9502171,0,0,0,0,0,0,0,0,,,173.9574935,0,0
172.957742,0,0,0,0,0,0,0,0,,,173.9650185,0,0
172.9579341,0,0,0,0,0,0,0,0,,,173.9652105,0,0
172.9581258,0,0,0,0,0,0,0,0,,,173.9654023,0,0
173.006754,0,0,0,0,0,0,0,0,,,174.0140305,0,0
173.0140447,0,0,0,0,0,0,0,0,,,174.0213211,0,0
173.045542,7,10,5,0,0,0,0,0,CHO,[M-H]-,174.0528184,0.028773907,1
173.0814697,0,0,0,0,0,0,0,0,,,174.0887462,0,0
173.0816678,0,0,0,0,0,0,0,0,,,174.0889443,0,0
173.0819286,8,14,4,0,0,0,0,0,CHO,[M-H]-,174.0892051,0.021970245,1
173.0821805,0,0,0,0,0,0,0,0,,,174.089457,0,0
173.0845821,0,0,0,0,0,0,0,0,,,174.0918586,0,0
173.1071716,0,0,0,0,0,0,0,0,,,174.1144481,0,0
173.118275,9,18,3,0,0,0,0,0,CHO,[M-H]-,174.1255515,0.246611568,1
173.1183162,9,18,3,0,0,0,0,0,CHO,[M-H]-,174.1255927,0.010000753,1
173.1186226,0,0,0,0,0,0,0,0,,,174.1258991,0,0
173.1369446,0,0,0,0,0,0,0,0,,,174.1442211,0,1
173.4190449,0,0,0,0,0,0,0,0,,,174.4263213,0,0
173.4565432,0,0,0,0,0,0,0,0,,,174.4638197,0,0
173.5916595,0,0,0,0,0,0,0,0,,,174.598936,0,0
173.7502794,0,0,0,0,0,0,0,0,,,174.7575558,0,0
173.7686054,0,0,0,0,0,0,0,0,,,174.7758818,0,0
173.7999001,0,0,0,0,0,0,0,0,,,174.8071766,0,0
173.9574976,0,0,0,0,0,0,0,0,,,174.9647741,0,0
174.0627494,0,0,0,0,0,0,0,0,,,175.0700258,0,0
174.0647374,0,0,0,0,0,0,0,0,,,175.0720138,0,0
174.0695954,0,0,0,0,0,0,0,0,,,175.0768718,0,0
174.0852859,7,14,4,0,1,0,0,0,CHO,[M-H]-,175.0925623,0.008265066,0
174.1030414,0,0,0,0,0,0,0,0,,,175.1103178,0,0
174.1216744,8,18,3,0,1,0,0,0,CHO,[M-H]-,175.1289508,-0.008771885,0
174.1343618,0,0,0,0,0,0,0,0,,,175.1416383,0,0
174.4342623,0,0,0,0,0,0,0,0,,,175.4415387,0,0
174.4404883,0,0,0,0,0,0,0,0,,,175.4477647,0,0
174.4526225,0,0,0,0,0,0,0,0,,,175.459899,0,0
174.4655946,0,0,0,0,0,0,0,0,,,175.472871,0,0
174.4917065,0,0,0,0,0,0,0,0,,,175.498983,0,0
174.5200022,0,0,0,0,0,0,0,0,,,175.5272787,0,0
174.6374402,0,0,0,0,0,0,0,0,,,175.6447167,0,0
174.6649182,0,0,0,0,0,0,0,0,,,175.6721947,0,0
174.7749552,0,0,0,0,0,0,0,0,,,175.7822316,0,0
174.7983932,0,0,0,0,0,0,0,0,,,175.8056696,0,0
174.9238071,0,0,0,0,0,0,0,0,,,175.9310836,0,0
175.0611902,7,12,5,0,0,0,0,0,CHO,[M-H]-,176.0684667,0.038876322,1
175.0975791,8,16,4,0,0,0,0,0,CHO,[M-H]-,176.1048555,0.019656262,1
175.1061728,0,0,0,0,0,0,0,0,,,176.1134492,0,0
175.1073009,0,0,0,0,0,0,0,0,,,176.1145773,0,0
175.1193653,0,0,0,0,0,0,0,0,,,176.1266418,0,0
175.1339594,9,20,3,0,0,0,0,0,CHO,[M-H]-,176.1412359,0.049073147,1
175.1393346,0,0,0,0,0,0,0,0,,,176.146611,0,0
175.151456,0,0,0,0,0,0,0,0,,,176.1587324,0,0
175.1636007,0,0,0,0,0,0,0,0,,,176.1708771,0,0
175.233869,0,0,0,0,0,0,0,0,,,176.2411455,0,0
175.254653,0,0,0,0,0,0,0,0,,,176.2619295,0,0
175.4553542,0,0,0,0,0,0,0,0,,,176.4626307,0,0
175.6793389,0,0,0,0,0,0,0,0,,,176.6866154,0,0
175.7658349,0,0,0,0,0,0,0,0,,,176.7731113,0,0
175.8020209,0,0,0,0,0,0,0,0,,,176.8092973,0,0
175.9247298,0,0,0,0,0,0,0,0,,,176.9320063,0,0
175.9691948,0,0,0,0,0,0,0,0,,,176.9764713,0,0
176.1024108,0,0,0,0,0,0,0,0,,,177.1096873,0,0
176.3678187,0,0,0,0,0,0,0,0,,,177.3750952,0,0
176.4639448,0,0,0,0,0,0,0,0,,,177.4712213,0,0
176.4831119,0,0,0,0,0,0,0,0,,,177.4903883,0,0
176.6712666,0,0,0,0,0,0,0,0,,,177.6785431,0,0
176.7472666,0,0,0,0,0,0,0,0,,,177.7545431,0,0
176.7984066,0,0,0,0,0,0,0,0,,,177.8056831,0,0
176.8031406,0,0,0,0,0,0,0,0,,,177.8104171,0,0
176.9006866,0,0,0,0,0,0,0,0,,,177.907963,0,0
176.9293131,0,0,0,0,0,0,0,0,,,177.9365895,0,0
176.9674295,0,0,0,0,0,0,0,0,,,177.974706,0,0
177.0193191,9,6,4,0,0,0,0,0,CHO,[M-H]-,178.0265956,0.073527333,1
177.0193394,9,6,4,0,0,0,0,0,CHO,[M-H]-,178.0266159,-0.040500536,1
177.0360939,0,0,0,0,0,0,0,0,,,178.0433704,0,0
177.0557227,10,10,3,0,0,0,0,0,CHO,[M-H]-,178.0629992,-0.028043127,1
177.0921063,11,14,2,0,0,0,0,0,CHO,[M-H]-,178.0993828,-0.017275252,1
177.1236792,0,0,0,0,0,0,0,0,,,178.1309557,0,0
177.1288095,0,0,0,0,0,0,0,0,,,178.136086,0,0
177.1401677,0,0,0,0,0,0,0,0,,,178.1474442,0,0
177.3705586,0,0,0,0,0,0,0,0,,,178.3778351,0,0
177.4581518,0,0,0,0,0,0,0,0,,,178.4654283,0,0
177.4746312,0,0,0,0,0,0,0,0,,,178.4819077,0,0
177.6609097,0,0,0,0,0,0,0,0,,,178.6681862,0,0
177.7017902,0,0,0,0,0,0,0,0,,,178.7090667,0,0
177.7807424,0,0,0,0,0,0,0,0,,,178.7880188,0,0
177.7935713,0,0,0,0,0,0,0,0,,,178.8008478,0,0
177.8120674,0,0,0,0,0,0,0,0,,,178.8193439,0,0
177.8189663,0,0,0,0,0,0,0,0,,,178.8262428,0,0
177.8722203,0,0,0,0,0,0,0,0,,,178.8794967,0,0
177.9214893,0,0,0,0,0,0,0,0,,,178.9287657,0,0
177.9406263,0,0,0,0,0,0,0,0,,,178.9479027,0,0
178.0404517,0,0,0,0,0,0,0,0,,,179.0477282,0,0
178.0543352,0,0,0,0,0,0,0,0,,,179.0616117,0,1
178.3487951,0,0,0,0,0,0,0,0,,,179.3560716,0,0
178.4917301,0,0,0,0,0,0,0,0,,,179.4990066,0,0
178.5410731,0,0,0,0,0,0,0,0,,,179.5483496,0,0
178.5678651,0,0,0,0,0,0,0,0,,,179.5751415,0,0
178.69605,0,0,0,0,0,0,0,0,,,179.7033265,0,0
178.894794,0,0,0,0,0,0,0,0,,,179.9020705,0,0
178.948838,0,0,0,0,0,0,0,0,,,179.9561144,0,0
179.0349793,9,8,4,0,0,0,0,0,CHO,[M-H]-,180.0422558,0.016294006,1
179.0713489,10,12,3,0,0,0,0,0,CHO,[M-H]-,180.0786254,0.10467872,1
179.1002864,0,0,0,0,0,0,0,0,,,180.1075629,0,0
179.1124109,0,0,0,0,0,0,0,0,,,180.1196874,0,0
179.1245412,0,0,0,0,0,0,0,0,,,180.1318177,0,0
179.1514749,0,0,0,0,0,0,0,0,,,180.1587514,0,0
179.1636122,0,0,0,0,0,0,0,0,,,180.1708887,0,0
179.1916249,0,0,0,0,0,0,0,0,,,180.1989014,0,0
179.3992198,0,0,0,0,0,0,0,0,,,180.4064963,0,0
179.4589748,0,0,0,0,0,0,0,0,,,180.4662513,0,0
179.7151547,0,0,0,0,0,0,0,0,,,180.7224312,0,0
179.7721709,0,0,0,0,0,0,0,0,,,180.7794474,0,0
179.7963857,0,0,0,0,0,0,0,0,,,180.8036622,0,0
179.8112544,0,0,0,0,0,0,0,0,,,180.8185309,0,0
179.8354608,0,0,0,0,0,0,0,0,,,180.8427373,0,0
180.0158377,0,0,0,0,0,0,0,0,,,181.0231141,0,1
180.03815,0,0,0,0,0,0,0,0,,,181.0454265,0,0
180.1317026,0,0,0,0,0,0,0,0,,,181.1389791,0,0
180.1699571,0,0,0,0,0,0,0,0,,,181.1772336,0,0
180.2407136,0,0,0,0,0,0,0,0,,,181.2479901,0,0
180.3576403,0,0,0,0,0,0,0,0,,,181.3649167,0,0
180.3884996,0,0,0,0,0,0,0,0,,,181.395776,0,0
180.4830895,0,0,0,0,0,0,0,0,,,181.490366,0,0
180.495262,0,0,0,0,0,0,0,0,,,181.5025385,0,0
180.5543025,0,0,0,0,0,0,0,0,,,181.561579,0,0
180.7644324,0,0,0,0,0,0,0,0,,,181.7717089,0,0
180.8450154,0,0,0,0,0,0,0,0,,,181.8522919,0,0
180.8900114,0,0,0,0,0,0,0,0,,,181.8972879,0,0
180.9268704,0,0,0,0,0,0,0,0,,,181.9341469,0,0
180.9402294,0,0,0,0,0,0,0,0,,,181.9475059,0,0
180.9492464,0,0,0,0,0,0,0,0,,,181.9565229,0,0
181.0343606,0,0,0,0,0,0,0,0,,,182.0416371,0,0
181.0345244,0,0,0,0,0,0,0,0,,,182.0418009,0,0
181.0347493,0,0,0,0,0,0,0,0,,,182.0420258,0,0
181.0503977,0,0,0,0,0,0,0,0,,,182.0576741,0,0
181.0506294,9,10,4,0,0,0,0,0,CHO,[M-H]-,182.0579058,0.01637356,1
181.0509137,0,0,0,0,0,0,0,0,,,182.0581901,0,0
181.0717484,6,14,6,0,0,0,0,0,CHO,[M-H]-,182.0790248,0.073372891,1
181.1233853,11,18,2,0,0,0,0,0,CHO,[M-H]-,182.1306618,0.098910584,1
